27.12 246.325
27.1175 246.043
27.115 245.761
27.1125 245.479
27.11 245.198
27.1075 244.916
27.105 244.635
27.1025 244.354
27.1 244.073
27.0976 243.792
27.0951 243.512
27.0926 243.232
27.0901 242.952
27.0876 242.672
27.0851 242.392
27.0826 242.113
27.0801 241.834
27.0776 241.555
27.0751 241.276
27.0726 240.997
27.0701 240.719
27.0676 240.44
27.0651 240.162
27.0626 239.884
27.0602 239.607
27.0577 239.329
27.0552 239.052
27.0527 238.775
27.0502 238.498
27.0477 238.221
27.0452 237.945
27.0427 237.668
27.0402 237.392
27.0377 237.116
27.0352 236.841
27.0327 236.565
27.0302 236.29
27.0277 236.015
27.0252 235.74
27.0227 235.465
27.0202 235.19
27.0178 234.916
27.0153 234.642
27.0128 234.368
27.0103 234.094
27.0078 233.821
27.0053 233.547
27.0028 233.274
27.0003 233.001
26.9978 232.728
26.9953 232.456
26.9928 232.183
26.9903 231.911
26.9878 231.639
26.9853 231.367
26.9828 231.095
26.9803 230.824
26.9779 230.553
26.9754 230.282
26.9729 230.011
26.9704 229.74
26.9679 229.47
26.9654 229.199
26.9629 228.929
26.9604 228.659
26.9579 228.39
26.9554 228.12
26.9529 227.851
26.9504 227.582
26.9479 227.313
26.9454 227.044
26.9429 226.776
26.9405 226.507
26.938 226.239
26.9355 225.971
26.933 225.703
26.9305 225.436
26.928 225.168
26.9255 224.901
26.923 224.634
26.9205 224.367
26.918 224.101
26.9155 223.834
26.913 223.568
26.9105 223.302
26.908 223.036
26.9055 222.77
26.903 222.505
26.9005 222.24
26.8981 221.975
26.8956 221.71
26.8931 221.445
26.8906 221.181
26.8881 220.916
26.8856 220.652
26.8831 220.388
26.8806 220.124
26.8781 219.861
26.8756 219.598
26.8731 219.334
26.8706 219.071
26.8681 218.809
26.8656 218.546
26.8631 218.284
26.8606 218.021
26.8582 217.759
26.8557 217.498
26.8532 217.236
26.8507 216.975
26.8482 216.713
26.8457 216.452
26.8432 216.191
26.8407 215.931
26.8382 215.67
26.8357 215.41
26.8332 215.15
26.8307 214.89
26.8282 214.63
26.8257 214.371
26.8232 214.111
26.8207 213.852
26.8183 213.593
26.8158 213.334
26.8133 213.076
26.8108 212.817
26.8083 212.559
26.8058 212.301
26.8033 212.043
26.8008 211.786
26.7983 211.528
26.7958 211.271
26.7933 211.014
26.7908 210.757
26.7883 210.5
26.7858 210.244
26.7833 209.988
26.7808 209.731
26.7784 209.476
26.7759 209.22
26.7734 208.964
26.7709 208.709
26.7684 208.454
26.7659 208.199
26.7634 207.944
26.7609 207.689
26.7584 207.435
26.7559 207.181
26.7534 206.927
26.7509 206.673
26.7484 206.419
26.7459 206.166
26.7434 205.912
26.7409 205.659
26.7385 205.406
26.736 205.154
26.7335 204.901
26.731 204.649
26.7285 204.396
26.726 204.145
26.7235 203.893
26.721 203.641
26.7185 203.39
26.716 203.139
26.7135 202.887
26.711 202.637
26.7085 202.386
26.706 202.135
26.7035 201.885
26.701 201.635
26.6986 201.385
26.6961 201.135
26.6936 200.886
26.6911 200.637
26.6886 200.387
26.6861 200.138
26.6836 199.89
26.6811 199.641
26.6786 199.393
26.6761 199.144
26.6736 198.896
26.6711 198.649
26.6686 198.401
26.6661 198.153
26.6636 197.906
26.6611 197.659
26.6587 197.412
26.6562 197.165
26.6537 196.919
26.6512 196.672
26.6487 196.426
26.6462 196.18
26.6437 195.934
26.6412 195.689
26.6387 195.443
26.6362 195.198
26.6337 194.953
26.6312 194.708
26.6287 194.464
26.6262 194.219
26.6237 193.975
26.6212 193.731
26.6188 193.487
26.6163 193.243
26.6138 192.999
26.6113 192.756
26.6088 192.513
26.6063 192.27
26.6038 192.027
26.6013 191.784
26.5988 191.542
26.5963 191.299
26.5938 191.057
26.5913 190.815
26.5888 190.574
26.5863 190.332
26.5838 190.091
26.5813 189.85
26.5789 189.609
26.5764 189.368
26.5739 189.127
26.5714 188.887
26.5689 188.647
26.5664 188.406
26.5639 188.167
26.5614 187.927
26.5589 187.687
26.5564 187.448
26.5539 187.209
26.5514 186.97
26.5489 186.731
26.5464 186.493
26.5439 186.254
26.5414 186.016
26.539 185.778
26.5365 185.54
26.534 185.302
26.5315 185.065
26.529 184.828
26.5265 184.59
26.524 184.353
26.5215 184.117
26.519 183.88
26.5165 183.644
26.514 183.408
26.5115 183.171
26.509 182.936
26.5065 182.7
26.504 182.464
26.5015 182.229
26.4991 181.994
26.4966 181.759
26.4941 181.524
26.4916 181.29
26.4891 181.055
26.4866 180.821
26.4841 180.587
26.4816 180.353
26.4791 180.12
26.4766 179.886
26.4741 179.653
26.4716 179.42
26.4691 179.187
