Dry sand - Load to 36.16% strain then unload to 0 pressure,,,,,
Engineering,,,,,
volumetric,,,,,
strain,pressure,,,,
9.02743,16.1621,,,,
9.05237,16.2252,,,,
9.07731,16.2884,,,,
9.10224,16.3519,,,,
9.12718,16.4155,,,,
9.15212,16.4793,,,,
9.17706,16.5433,,,,
9.20199,16.6075,,,,
9.22693,16.6719,,,,
9.25187,16.7365,,,,
9.27681,16.8012,,,,
9.30175,16.8662,,,,
9.32668,16.9314,,,,
9.35162,16.9968,,,,
9.37656,17.0623,,,,
9.4015,17.1281,,,,
9.42643,17.1941,,,,
9.45137,17.2602,,,,
9.47631,17.3266,,,,
9.50125,17.3932,,,,
9.52618,17.46,,,,
9.55112,17.527,,,,
9.57606,17.5942,,,,
9.601,17.6616,,,,
9.62593,17.7292,,,,
9.65087,17.797,,,,
9.67581,17.8651,,,,
9.70075,17.9334,,,,
9.72569,18.0018,,,,
9.75062,18.0705,,,,
9.77556,18.1394,,,,
9.8005,18.2086,,,,
9.82544,18.2779,,,,
9.85037,18.3475,,,,
9.87531,18.4172,,,,
9.90025,18.4873,,,,
9.92519,18.5575,,,,
9.95012,18.628,,,,
9.97506,18.6986,,,,
10,18.7696,,,,
10.0499,18.9121,,,,
10.0998,19.0555,,,,
10.1496,19.1999,,,,
10.1995,19.3452,,,,
10.2494,19.4914,,,,
10.2993,19.6387,,,,
10.3491,19.7869,,,,
10.399,19.9361,,,,
10.4489,20.0862,,,,
10.4988,20.2374,,,,
10.5486,20.3896,,,,
10.5985,20.5428,,,,
10.6484,20.6971,,,,
10.6983,20.8524,,,,
10.7481,21.0087,,,,
10.798,21.1661,,,,
10.8479,21.3246,,,,
10.8978,21.4842,,,,
10.9476,21.6448,,,,
10.9975,21.8066,,,,
11.0474,21.9695,,,,
11.0973,22.1335,,,,
11.1471,22.2987,,,,
11.197,22.465,,,,
11.2469,22.6325,,,,
11.2968,22.8012,,,,
11.3466,22.971,,,,
11.3965,23.1421,,,,
11.4464,23.3143,,,,
11.4963,23.4878,,,,
11.5461,23.6625,,,,
11.596,23.8385,,,,
11.6459,24.0157,,,,
11.6958,24.1942,,,,
11.7456,24.3739,,,,
11.7955,24.555,,,,
11.8454,24.7374,,,,
11.8953,24.921,,,,
11.9451,25.1061,,,,
11.995,25.2924,,,,
12.0449,25.4801,,,,
12.0948,25.6692,,,,
12.1446,25.8597,,,,
12.1945,26.0516,,,,
12.2444,26.2449,,,,
12.2943,26.4396,,,,
12.3441,26.6357,,,,
12.394,26.8333,,,,
12.4439,27.0323,,,,
12.4938,27.2329,,,,
12.5436,27.4349,,,,
12.5935,27.6384,,,,
12.6434,27.8435,,,,
12.6933,28.05,,,,
12.7431,28.2582,,,,
12.793,28.4679,,,,
12.8429,28.6791,,,,
12.8928,28.892,,,,
12.9426,29.1064,,,,
12.9925,29.3225,,,,
13.0424,29.5402,,,,
13.0923,29.7596,,,,
13.1421,29.9806,,,,
13.192,30.2033,,,,
13.2419,30.4277,,,,
13.2918,30.6538,,,,
13.3416,30.8817,,,,
13.3915,31.1112,,,,
13.4414,31.3426,,,,
13.4913,31.5757,,,,
13.5411,31.8106,,,,
13.591,32.0473,,,,
13.6409,32.2858,,,,
13.6908,32.5262,,,,
13.7406,32.7684,,,,
13.7905,33.0125,,,,
13.8404,33.2585,,,,
13.8903,33.5064,,,,
13.9401,33.7562,,,,
13.99,34.0079,,,,
14.0399,34.2616,,,,
14.0898,34.5173,,,,
14.1397,34.7749,,,,
14.1895,35.0346,,,,
14.2394,35.2963,,,,
14.2893,35.56,,,,
14.3392,35.8258,,,,
14.389,36.0937,,,,
14.4389,36.3637,,,,
14.4888,36.6358,,,,
14.5387,36.91,,,,
14.5885,37.1864,,,,
14.6384,37.4649,,,,
14.6883,37.7457,,,,
14.7382,38.0286,,,,
14.788,38.3138,,,,
14.8379,38.6012,,,,
14.8878,38.8909,,,,
14.9377,39.1829,,,,
14.9875,39.4772,,,,
15.0374,39.7738,,,,
15.0873,40.0728,,,,
15.1372,40.3741,,,,
15.187,40.6778,,,,
15.2369,40.984,,,,
15.2868,41.2925,,,,
15.3367,41.6035,,,,
15.3865,41.917,,,,
15.4364,42.2329,,,,
15.4863,42.5514,,,,
15.5362,42.8724,,,,
15.586,43.1959,,,,
15.6359,43.5221,,,,
15.6858,43.8508,,,,
15.7357,44.1821,,,,
15.7855,44.5161,,,,
15.8354,44.8528,,,,
15.8853,45.1921,,,,
15.9352,45.5342,,,,
15.985,45.8789,,,,
16.0349,46.2265,,,,
16.0848,46.5768,,,,
16.1347,46.9299,,,,
16.1845,47.2858,,,,
16.2344,47.6446,,,,
16.2843,48.0062,,,,
16.3342,48.3707,,,,
16.384,48.7382,,,,
16.4339,49.1086,,,,
16.4838,49.4819,,,,
16.5337,49.8583,,,,
16.5835,50.2377,,,,
16.6334,50.6201,,,,
16.6833,51.0055,,,,
16.7332,51.3941,,,,
16.783,51.7858,,,,
16.8329,52.1806,,,,
16.8828,52.5786,,,,
16.9327,52.9798,,,,
16.9825,53.3842,,,,
17.0324,53.7918,,,,
17.0823,54.2027,,,,
17.1322,54.6169,,,,
17.182,55.0344,,,,
17.2319,55.4553,,,,
17.2818,55.8796,,,,
17.3317,56.3073,,,,
17.3815,56.7384,,,,
17.4314,57.1729,,,,
17.4813,57.611,,,,
17.5312,58.0526,,,,
17.581,58.4977,,,,
17.6309,58.9464,,,,
17.6808,59.3986,,,,
17.7307,59.8546,,,,
17.7805,60.3142,,,,
17.8304,60.7774,,,,
17.8803,61.2444,,,,
17.9302,61.7152,,,,
17.98,62.1897,,,,
18.0299,62.668,,,,
18.0798,63.1502,,,,
18.1297,63.6362,,,,
18.1796,64.1262,,,,
18.2294,64.62,,,,
18.2793,65.1179,,,,
18.3292,65.6197,,,,
18.3791,66.1255,,,,
18.4289,66.6354,,,,
18.4788,67.1494,,,,
18.5287,67.6675,,,,
18.5786,68.1898,,,,
18.6284,68.7163,,,,
18.6783,69.2469,,,,
18.7282,69.7819,,,,
18.7781,70.3211,,,,
18.8279,70.8646,,,,
18.8778,71.4125,,,,
18.9277,71.9648,,,,
18.9776,72.5215,,,,
19.0274,73.0826,,,,
19.0773,73.6483,,,,
19.1272,74.2184,,,,
19.1771,74.7931,,,,
19.2269,75.3725,,,,
19.2768,75.9564,,,,
19.3267,76.545,,,,
19.3766,77.1384,,,,
19.4264,77.7364,,,,
19.4763,78.3393,,,,
19.5262,78.9469,,,,
19.5761,79.5594,,,,
19.6259,80.1768,,,,
19.6758,80.7991,,,,
19.7257,81.4264,,,,
19.7756,82.0587,,,,
19.8254,82.696,,,,
19.8753,83.3384,,,,
19.9252,83.986,,,,
19.9751,84.6386,,,,
20.0249,85.2965,,,,
20.0748,85.9596,,,,
20.1247,86.628,,,,
20.1746,87.3017,,,,
20.2244,87.9808,,,,
20.2743,88.6652,,,,
20.3242,89.3551,,,,
20.3741,90.0505,,,,
20.4239,90.7514,,,,
20.4738,91.4579,,,,
20.5237,92.1699,,,,
20.5736,92.8877,,,,
20.6234,93.6111,,,,
20.6733,94.3402,,,,
20.7232,95.0751,,,,
20.7731,95.8159,,,,
20.8229,96.5625,,,,
20.8728,97.315,,,,
20.9227,98.0735,,,,
20.9726,98.838,,,,
21.0224,99.6085,,,,
21.0723,100.385,,,,
21.1222,101.168,,,,
21.1721,101.957,,,,
21.2219,102.752,,,,
21.2718,103.553,,,,
21.3217,104.361,,,,
21.3716,105.175,,,,
21.4214,105.996,,,,
21.4713,106.823,,,,
21.5212,107.656,,,,
21.5711,108.496,,,,
21.6209,109.343,,,,
21.6708,110.196,,,,
21.7207,111.056,,,,
21.7706,111.923,,,,
21.8204,112.797,,,,
21.8703,113.677,,,,
21.9202,114.565,,,,
21.9701,115.459,,,,
22.0199,116.361,,,,
22.0698,117.269,,,,
22.1197,118.185,,,,
22.1696,119.107,,,,
22.2194,120.037,,,,
22.2693,120.974,,,,
22.3192,121.919,,,,
22.3691,122.871,,,,
22.419,123.83,,,,
22.4688,124.797,,,,
22.5187,125.772,,,,
22.5686,126.754,,,,
22.6185,127.743,,,,
22.6683,128.741,,,,
22.7182,129.746,,,,
22.7681,130.759,,,,
22.818,131.78,,,,
22.8678,132.809,,,,
22.9177,133.846,,,,
22.9676,134.891,,,,
23.0175,135.944,,,,
23.0673,137.005,,,,
23.1172,138.072,,,,
23.1671,139.141,,,,
23.217,140.212,,,,
23.2668,141.286,,,,
23.3167,142.362,,,,
23.3666,143.44,,,,
23.4165,144.521,,,,
23.4663,145.606,,,,
23.5162,146.694,,,,
23.5661,147.785,,,,
23.616,148.88,,,,
23.6658,149.979,,,,
23.7157,151.083,,,,
23.7656,152.19,,,,
23.8155,153.302,,,,
23.8653,154.419,,,,
23.9152,155.54,,,,
23.9651,156.666,,,,
24.015,157.798,,,,
24.0648,158.935,,,,
24.1147,160.078,,,,
24.1646,161.227,,,,
24.2145,162.381,,,,
24.2643,163.542,,,,
24.3142,164.709,,,,
24.3641,165.882,,,,
24.414,167.062,,,,
24.4638,168.249,,,,
24.5137,169.443,,,,
24.5636,170.644,,,,
24.6135,171.853,,,,
24.6633,173.069,,,,
24.7132,174.293,,,,
24.7631,175.525,,,,
24.813,176.765,,,,
24.8628,178.014,,,,
24.9127,179.271,,,,
24.9626,180.536,,,,
25.0125,181.811,,,,
25.0623,183.094,,,,
25.1122,184.387,,,,
25.1621,185.689,,,,
25.212,187.001,,,,
25.2618,188.322,,,,
25.3117,189.654,,,,
25.3616,190.996,,,,
25.4115,192.348,,,,
25.4613,193.71,,,,
25.5112,195.083,,,,
25.5611,196.468,,,,
25.611,197.863,,,,
25.6608,199.269,,,,
25.7107,200.688,,,,
25.7606,202.117,,,,
25.8105,203.559,,,,
25.8603,205.012,,,,
25.9102,206.478,,,,
25.9601,207.957,,,,
26.01,209.448,,,,
26.0599,210.952,,,,
26.1097,212.469,,,,
26.1596,213.999,,,,
26.2095,215.542,,,,
26.2593,217.099,,,,
26.3092,218.67,,,,
26.3591,220.256,,,,
26.409,221.855,,,,
26.4589,223.469,,,,
26.5087,225.097,,,,
26.5586,226.74,,,,
26.6085,228.399,,,,
26.6584,230.072,,,,
26.7082,231.761,,,,
26.7581,233.466,,,,
26.808,235.187,,,,
26.8579,236.924,,,,
26.9077,238.677,,,,
26.9576,240.446,,,,
27.0075,242.233,,,,
27.0574,244.036,,,,
27.1072,245.856,,,,
27.1571,247.694,,,,
27.207,249.55,,,,
27.2569,251.423,,,,
27.3067,253.314,,,,
27.3566,255.224,,,,
27.4065,257.152,,,,
27.4564,259.099,,,,
27.5062,261.065,,,,
27.5561,263.05,,,,
27.606,265.054,,,,
27.6559,267.078,,,,
27.7057,269.122,,,,
27.7556,271.186,,,,
27.8055,273.27,,,,
27.8554,275.375,,,,
27.9052,277.5,,,,
27.9551,279.647,,,,
28.005,281.815,,,,
28.0549,284.004,,,,
28.1047,286.215,,,,
28.1546,288.448,,,,
28.2045,290.704,,,,
28.2544,292.981,,,,
28.3042,295.282,,,,
28.3541,297.605,,,,
28.404,299.952,,,,
28.4539,302.322,,,,
28.5037,304.715,,,,
28.5536,307.133,,,,
28.6035,309.575,,,,
28.6534,312.041,,,,
28.7032,314.532,,,,
28.7531,317.048,,,,
28.803,319.589,,,,
28.8529,322.156,,,,
28.9027,324.749,,,,
28.9526,327.367,,,,
29.0025,330.012,,,,
29.0524,332.683,,,,
29.1022,335.381,,,,
29.1521,338.106,,,,
29.202,340.858,,,,
29.2519,343.639,,,,
29.3017,346.446,,,,
29.3516,349.283,,,,
29.4015,352.147,,,,
29.4514,355.04,,,,
29.5012,357.962,,,,
29.5511,360.914,,,,
29.601,363.895,,,,
29.6509,366.906,,,,
29.7007,369.947,,,,
29.7506,373.018,,,,
29.8005,376.12,,,,
29.8504,379.253,,,,
29.9002,382.418,,,,
29.9501,385.613,,,,
30,388.841,,,,
30.0994,395.367,,,,
30.1987,402.023,,,,
30.2981,408.812,,,,
30.3974,415.735,,,,
30.4968,422.795,,,,
30.5961,429.995,,,,
30.6955,437.337,,,,
30.7948,444.824,,,,
30.8942,452.459,,,,
30.9935,460.243,,,,
31.0929,468.18,,,,
31.1923,476.272,,,,
31.2916,484.521,,,,
31.391,492.932,,,,
31.4903,501.505,,,,
31.5897,510.245,,,,
31.689,519.154,,,,
31.7884,528.234,,,,
31.8877,537.489,,,,
31.9871,546.921,,,,
32.0865,556.534,,,,
32.1858,566.33,,,,
32.2852,576.313,,,,
32.3845,586.485,,,,
32.4839,596.849,,,,
32.5832,607.41,,,,
32.6826,618.169,,,,
32.7819,629.13,,,,
32.8813,640.297,,,,
32.9806,651.672,,,,
33.08,663.258,,,,
33.1794,675.06,,,,
33.2787,687.081,,,,
33.3781,699.323,,,,
33.4774,711.791,,,,
33.5768,724.488,,,,
33.6761,737.418,,,,
33.7755,750.583,,,,
33.8748,763.989,,,,
33.9742,777.638,,,,
34.0736,791.533,,,,
34.1729,805.68,,,,
34.2723,820.082,,,,
34.3716,834.742,,,,
34.471,849.665,,,,
34.5703,864.854,,,,
34.6697,880.313,,,,
34.769,896.047,,,,
34.8684,912.06,,,,
34.9677,928.355,,,,
35.0671,944.938,,,,
35.1665,961.811,,,,
35.2658,978.98,,,,
35.3652,996.449,,,,
35.4645,1014.22,,,,
35.5639,1032.3,,,,
35.6632,1050.7,,,,
35.7626,1069.41,,,,
35.8619,1088.45,,,,
35.9613,1107.81,,,,
36.0606,1127.5,,,,
36.16,1147.53,,,,
36.1575,1146.93,,,,
36.155,1146.33,,,,
36.1525,1145.73,,,,
36.15,1145.13,,,,
36.1475,1144.52,,,,
36.145,1143.92,,,,
36.1425,1143.32,,,,
36.14,1142.72,,,,
36.1376,1142.12,,,,
36.1351,1141.52,,,,
36.1326,1140.92,,,,
36.1301,1140.31,,,,
36.1276,1139.71,,,,
36.1251,1139.11,,,,
36.1226,1138.51,,,,
36.1201,1137.91,,,,
36.1176,1137.31,,,,
36.1151,1136.71,,,,
36.1126,1136.11,,,,
36.1101,1135.51,,,,
36.1076,1134.91,,,,
36.1051,1134.31,,,,
36.1026,1133.71,,,,
36.1002,1133.11,,,,
36.0977,1132.51,,,,
36.0952,1131.91,,,,
36.0927,1131.31,,,,
36.0902,1130.71,,,,
36.0877,1130.11,,,,
36.0852,1129.51,,,,
36.0827,1128.91,,,,
36.0802,1128.31,,,,
36.0777,1127.71,,,,
36.0752,1127.11,,,,
36.0727,1126.51,,,,
36.0702,1125.91,,,,
36.0677,1125.31,,,,
36.0652,1124.72,,,,
36.0627,1124.12,,,,
36.0602,1123.52,,,,
36.0578,1122.92,,,,
36.0553,1122.32,,,,
36.0528,1121.72,,,,
36.0503,1121.12,,,,
36.0478,1120.53,,,,
36.0453,1119.93,,,,
36.0428,1119.33,,,,
36.0403,1118.73,,,,
36.0378,1118.13,,,,
36.0353,1117.54,,,,
36.0328,1116.94,,,,
36.0303,1116.34,,,,
36.0278,1115.74,,,,
36.0253,1115.15,,,,
36.0228,1114.55,,,,
36.0204,1113.95,,,,
36.0179,1113.35,,,,
36.0154,1112.76,,,,
36.0129,1112.16,,,,
36.0104,1111.56,,,,
36.0079,1110.97,,,,
36.0054,1110.37,,,,
36.0029,1109.77,,,,
36.0004,1109.18,,,,
35.9979,1108.58,,,,
35.9954,1107.98,,,,
35.9929,1107.39,,,,
35.9904,1106.79,,,,
35.9879,1106.2,,,,
35.9854,1105.6,,,,
35.9829,1105,,,,
35.9804,1104.41,,,,
35.978,1103.81,,,,
35.9755,1103.22,,,,
35.973,1102.62,,,,
35.9705,1102.03,,,,
35.968,1101.43,,,,
35.9655,1100.84,,,,
35.963,1100.24,,,,
35.9605,1099.65,,,,
35.958,1099.05,,,,
35.9555,1098.46,,,,
35.953,1097.86,,,,
35.9505,1097.27,,,,
35.948,1096.67,,,,
35.9455,1096.08,,,,
35.943,1095.48,,,,
35.9405,1094.89,,,,
35.9381,1094.29,,,,
35.9356,1093.7,,,,
35.9331,1093.1,,,,
35.9306,1092.51,,,,
35.9281,1091.92,,,,
35.9256,1091.32,,,,
35.9231,1090.73,,,,
35.9206,1090.14,,,,
35.9181,1089.54,,,,
35.9156,1088.95,,,,
35.9131,1088.35,,,,
35.9106,1087.76,,,,
35.9081,1087.17,,,,
35.9056,1086.58,,,,
35.9031,1085.98,,,,
35.9007,1085.39,,,,
35.8982,1084.8,,,,
35.8957,1084.2,,,,
35.8932,1083.61,,,,
35.8907,1083.02,,,,
35.8882,1082.43,,,,
35.8857,1081.83,,,,
35.8832,1081.24,,,,
35.8807,1080.65,,,,
35.8782,1080.06,,,,
35.8757,1079.46,,,,
35.8732,1078.87,,,,
35.8707,1078.28,,,,
35.8682,1077.69,,,,
35.8657,1077.1,,,,
35.8632,1076.51,,,,
35.8607,1075.91,,,,
35.8583,1075.32,,,,
35.8558,1074.73,,,,
35.8533,1074.14,,,,
35.8508,1073.55,,,,
35.8483,1072.96,,,,
35.8458,1072.37,,,,
35.8433,1071.78,,,,
35.8408,1071.18,,,,
35.8383,1070.59,,,,
35.8358,1070,,,,
35.8333,1069.41,,,,
35.8308,1068.82,,,,
35.8283,1068.23,,,,
35.8258,1067.64,,,,
35.8233,1067.05,,,,
35.8208,1066.46,,,,
35.8184,1065.87,,,,
35.8159,1065.28,,,,
35.8134,1064.69,,,,
35.8109,1064.1,,,,
35.8084,1063.51,,,,
35.8059,1062.92,,,,
35.8034,1062.33,,,,
35.8009,1061.74,,,,
35.7984,1061.15,,,,
35.7959,1060.56,,,,
35.7934,1059.98,,,,
35.7909,1059.39,,,,
35.7884,1058.8,,,,
